utility_median_emply_inc_job, fin_insur_num_jobs_000, pro_tech_servc_median_emply_inc_job, tot_num_jobs_000, whsl_trade_median_emply_inc_job, pro_tech_servc_num_jobs_000, agri_frsty_fish_median_emply_inc_job, admt_supp_num_jobs_000, arts_rec_num_jobs_000, oth_median_emply_inc_job, tot_median_emply_inc_job, cons_median_emply_inc_job, rtl_trade_num_jobs_000, fin_insur_median_emply_inc_job, agri_frsty_fish_num_jobs_000, hlth_care_soc_asst_num_jobs_000, pub_admt_safety_num_jobs_000, utility_num_jobs_000, info_med_telecommunications_num_jobs_000, whsl_trade_num_jobs_000, trns_pstl_whse_num_jobs_000, mining_num_jobs_000, accom_food_median_emply_inc_job, sa2_name, accom_food_num_jobs_000, trns_pstl_whse_median_emply_inc_job, admt_supp_median_emply_inc_job, rent_hiring_rlst_median_emply_inc_job, hlth_care_soc_asst_median_emply_inc_job, mining_median_emply_inc_job, arts_rec_median_emply_inc_job, edu_training_median_emply_inc_job, rtl_trade_median_emply_inc_job, info_med_telecommunications_median_emply_inc_job, cons_num_jobs_000, sa2_main16, manu_num_jobs_000, pub_admt_safety_median_emply_inc_job, oth_num_jobs_000, manu_median_emply_inc_job, rent_hiring_rlst_num_jobs_000, edu_training_num_jobs_000
null,0.026,9851.0,2.08,16616.0,0.035,6854.0,0.115,null,11012.0,11603.0,22941.0,0.115,21321.5,0.634,0.183,0.122,null,null,0.183,0.121,null,5125.5,"Karoonda - Lameroo",0.083,10198.0,5711.5,11475.0,31065.5,null,null,28629.0,11953.0,null,0.066,407031161,0.039,29147.5,0.04,13556.5,0.049,0.159
62595.0,0.077,16808.0,3.941,8178.0,0.085,6490.0,0.175,null,20166.0,18966.0,28866.5,0.378,18363.5,0.743,0.432,0.18,0.056,null,0.205,0.145,0.03,9235.0,"Loxton",0.182,31294.0,6588.0,21867.0,29986.0,88583.0,null,34239.0,14503.5,null,0.228,407031162,0.322,48490.0,0.114,24216.0,0.09,0.317
null,0.022,null,0.867,null,null,9252.0,0.062,null,10569.0,16167.0,28536.0,0.058,25310.0,0.224,0.087,0.037,null,null,null,0.027,null,5837.0,"Loxton Region",0.052,38711.5,12247.0,null,27481.0,null,null,27735.0,10397.5,null,0.032,407031163,0.094,33921.0,0.024,27285.0,null,0.062
61160.5,0.091,24800.0,3.36,34498.0,0.108,3300.0,0.219,0.026,20544.0,17857.0,25957.5,0.25,18788.0,0.521,0.345,0.2,0.033,null,0.159,0.169,0.036,7765.0,"Mannum",0.213,29181.0,9969.0,12444.0,25426.5,68072.0,12660.0,26728.0,18676.0,null,0.207,407031164,0.279,52496.0,0.075,31200.0,0.108,0.171
62999.0,0.277,14716.0,10.918,35006.5,0.331,8294.0,1.307,0.148,17782.5,21761.0,27137.5,1.353,16559.5,0.516,1.092,0.613,0.101,0.095,0.234,0.45,0.074,6917.5,"Murray Bridge",0.68,27506.0,10632.0,21230.0,30076.5,81300.0,3355.0,23250.0,21713.5,33425.5,0.432,407031165,1.586,50190.5,0.34,36620.0,0.139,0.756
null,0.058,29101.0,1.984,34175.5,0.071,6219.5,0.137,0.028,23862.0,23113.0,19557.0,0.198,18544.0,0.265,0.204,0.104,null,0.021,0.049,0.091,0.04,8191.0,"Murray Bridge Region",0.102,21112.0,14610.0,25428.0,34820.0,88015.0,6403.5,28781.0,25147.0,15515.0,0.11,407031166,0.156,49061.0,0.072,44825.0,0.024,0.129
57662.0,0.101,13903.0,4.3,28714.0,0.078,5622.0,0.553,0.036,19225.0,12533.0,29683.0,0.442,22797.0,1.011,0.302,0.134,0.042,0.037,0.177,0.114,null,4520.5,"Renmark",0.368,21840.0,4283.0,25343.0,34346.0,null,4340.0,38174.0,20534.0,20884.5,0.119,407031167,0.286,37658.0,0.073,24191.0,0.03,0.203
59712.5,0.064,28615.0,3.084,34213.0,0.057,7248.0,0.288,0.022,14841.0,15706.5,33879.0,0.312,27888.5,0.781,0.234,0.097,0.037,null,0.122,0.096,null,4120.0,"Renmark Region",0.198,19888.0,4367.0,8889.0,41675.0,null,1987.5,43475.0,19617.0,null,0.133,407031168,0.227,52908.0,0.067,36565.0,0.028,0.168
null,0.076,31679.0,3.152,34051.0,0.133,9256.0,0.107,0.026,8673.0,17023.0,18344.0,0.274,26400.0,0.725,0.315,0.145,null,null,0.073,0.227,0.035,8330.0,"The Coorong",0.16,21409.0,7323.0,9548.0,27904.5,80804.5,2114.5,34076.0,13924.0,null,0.149,407031169,0.139,38079.5,0.105,22761.0,0.087,0.191
64581.0,0.083,13238.0,4.345,16673.5,0.092,4081.0,0.332,null,10685.0,15102.0,25172.0,0.368,10838.5,0.998,0.363,0.185,0.049,null,0.169,0.157,0.034,7444.5,"Waikerie",0.327,24416.5,6340.5,3700.0,28813.0,89835.0,null,32685.5,19786.0,null,0.219,407031170,0.374,60360.5,0.1,32550.5,0.098,0.245
null,0.084,14136.0,3.554,20026.0,0.11,9462.0,0.234,0.045,20319.0,17862.0,28089.0,0.312,9841.0,0.444,0.231,0.165,null,null,0.104,0.081,0.184,6487.0,"Augusta",0.409,27953.5,18304.0,22667.0,27629.5,114166.5,5233.0,25214.0,11464.0,null,0.276,501011001,0.342,58067.0,0.066,13957.0,0.068,0.245
79232.0,0.599,22286.0,18.356,28360.0,0.771,7734.0,1.358,0.165,18784.5,20231.0,31788.0,2.282,15371.0,0.686,1.752,0.833,0.142,0.088,0.429,0.689,0.925,7095.5,"Busselton",2.389,20935.0,15675.0,20566.0,27898.5,122576.0,1966.5,34141.5,15308.5,19921.0,1.698,501011002,0.844,47480.0,0.486,22801.0,0.442,1.336
77482.5,0.185,14994.0,8.203,23678.0,0.521,4965.5,0.584,0.093,12968.0,15620.5,26748.5,0.702,28673.0,0.651,0.516,0.245,0.025,0.026,0.171,0.176,0.394,6337.5,"Busselton Region",1.287,19976.5,14653.0,23400.0,24685.5,126972.0,3866.0,29132.5,12023.5,32746.0,0.726,501011003,0.677,23989.0,0.16,14242.0,0.241,0.522
80382.5,0.14,28850.0,9.373,17911.0,0.307,3543.0,0.978,0.093,13939.0,10723.0,26000.0,0.832,16153.0,1.153,0.403,0.286,0.06,0.023,0.218,0.195,0.353,6243.0,"Margaret River",1.554,29420.0,4930.0,15778.5,27248.0,115885.5,4657.0,30246.5,8834.0,14687.0,0.586,501011004,1.027,46810.0,0.203,13099.0,0.208,0.537
97985.0,0.29,35646.0,13.8,39726.0,0.652,16768.0,1.17,0.104,19026.5,29126.0,46552.0,1.537,27091.0,0.33,1.168,0.557,0.206,0.055,0.349,0.483,0.808,4771.0,"Australind - Leschenault",1.027,32494.0,8429.0,23327.0,30963.0,96834.0,1921.0,33937.0,16320.0,14983.0,1.726,501021005,1.484,51162.0,0.372,79467.0,0.26,1.02
77521.0,0.058,25453.0,3.641,37433.0,0.156,11007.0,0.284,0.037,20055.5,25857.0,38707.5,0.299,17779.0,0.311,0.329,0.187,0.037,null,0.103,0.158,0.209,5365.0,"Capel",0.192,26786.0,13669.0,28538.5,33529.0,111971.5,4204.0,35475.0,13557.0,null,0.442,501021007,0.245,47247.0,0.1,42530.0,0.056,0.323
69855.0,0.077,23631.5,4.665,22480.5,0.158,6516.5,0.486,0.086,18975.0,22645.0,39000.5,0.543,21870.0,0.093,0.5,0.177,0.056,0.039,0.122,0.206,0.141,6541.0,"College Grove - Carey Park",0.474,35380.5,8972.5,19691.0,32925.0,89775.5,2165.5,37389.0,16770.0,20956.5,0.482,501021008,0.472,50497.5,0.116,40210.0,0.11,0.249
119611.0,0.124,49740.0,6.259,32388.5,0.346,13585.0,0.465,0.022,10383.0,35050.0,55303.0,0.535,14479.0,0.138,0.48,0.241,0.244,null,0.039,0.142,0.941,7635.0,"Collie",0.452,28847.5,9175.0,37025.0,25760.0,66321.0,968.0,31776.5,14237.0,null,0.922,501021009,0.335,51330.5,0.216,79244.0,0.112,0.357
75214.0,0.038,24371.0,2.194,34201.0,0.109,16518.0,0.126,0.024,25340.0,29760.0,41237.0,0.236,24480.0,0.105,0.176,0.089,0.046,null,0.103,0.098,0.115,6288.0,"Dardanup",0.138,37654.0,11550.0,17291.0,34913.0,110353.5,5299.0,34703.5,13440.5,null,0.259,501021010,0.204,47003.0,0.054,73785.0,0.028,0.174
null,null,null,0.053,null,null,null,null,null,null,31425.5,null,null,null,null,null,null,null,null,null,null,null,null,"Davenport",null,null,null,null,null,null,null,null,null,null,null,501021011,null,null,null,null,null,null
81821.0,0.229,41933.0,8.738,40376.0,0.365,12369.0,0.707,0.087,22023.0,29463.0,49594.0,1.112,19211.0,0.155,0.753,0.359,0.138,0.05,0.236,0.316,0.439,5170.0,"Eaton - Pelican Point",0.636,41265.0,13438.0,28587.0,31906.5,96629.0,2810.5,33880.0,16685.0,27094.0,1.118,501021012,0.886,48742.0,0.29,70376.0,0.186,0.528
74727.0,0.121,26492.0,6.375,17536.0,0.197,12423.0,0.41,0.062,21347.0,25002.0,43228.0,0.607,15360.0,0.467,0.453,0.285,0.083,null,0.124,0.171,0.253,5359.0,"Harvey",0.323,35123.0,10388.0,16615.0,26103.0,100825.0,3496.0,31015.0,10905.5,null,0.676,501021014,1.237,43361.5,0.176,49852.0,0.087,0.467
73947.5,0.141,24640.0,5.652,18717.0,0.241,13121.0,0.526,0.064,18082.0,24989.0,45909.0,0.716,22586.0,0.114,0.502,0.195,0.084,0.03,0.174,0.208,0.199,6769.0,"East Bunbury - Glen Iris",0.516,36070.0,11418.5,26717.0,29865.0,94426.0,5302.0,31241.0,17803.0,25009.5,0.662,501021015,0.518,45924.5,0.16,50757.0,0.141,0.362
90618.5,0.062,25167.5,2.576,24795.0,0.1,7790.0,0.191,null,27105.0,30900.0,46130.0,0.214,9000.0,0.124,0.218,0.132,0.028,null,0.046,0.039,0.144,6649.0,"Waroona",0.119,12827.0,15584.0,32481.0,26045.0,117410.0,null,29123.0,11592.0,null,0.448,501021016,0.366,32956.5,0.077,113845.0,0.046,0.135
111179.5,0.142,30393.5,6.742,43982.0,0.273,16244.5,0.554,0.076,22273.0,30131.5,47278.0,0.832,30094.0,0.126,0.747,0.287,0.098,0.036,0.16,0.215,0.412,5842.5,"Dalyellup",0.425,30920.0,14877.0,28667.0,35093.0,104171.0,1577.5,34505.0,12651.0,38722.5,0.78,501021251,0.533,55727.0,0.176,60465.0,0.144,0.61
100882.0,0.06,36088.0,2.154,47101.5,0.114,8051.0,0.152,0.04,20404.5,32525.0,47290.5,0.223,26841.0,0.037,0.234,0.086,0.029,null,0.055,0.073,0.125,5723.0,"Gelorup - Stratham",0.114,40731.5,12841.5,29999.0,41973.5,119746.0,4448.5,38823.5,12221.0,null,0.23,501021252,0.169,31151.0,0.065,70716.0,0.062,0.235
95536.0,0.257,31668.0,10.755,31061.0,0.556,5000.0,1.003,0.156,18770.0,24450.0,39171.5,1.025,19861.0,0.241,1.187,0.463,0.144,0.089,0.291,0.302,0.38,6082.0,"South Bunbury - Bunbury",0.958,29126.0,10801.0,26749.0,37105.5,93289.0,2096.0,36622.0,16019.0,37418.0,1.177,501021253,0.847,47493.0,0.327,45055.5,0.265,0.83
78580.0,0.064,26400.0,3.623,46369.0,0.124,4640.0,0.398,0.057,19023.0,22856.0,40883.0,0.459,15525.0,0.071,0.374,0.138,0.061,0.026,0.096,0.145,0.147,7155.0,"Withers - Usher",0.317,26792.0,8096.0,24494.0,27388.0,85905.0,902.5,31012.0,16900.5,27485.0,0.384,501021254,0.306,39427.0,0.078,47769.0,0.073,0.245
95146.0,0.05,22000.0,3.831,28513.5,0.144,4630.5,0.158,0.045,8960.0,20313.0,36004.0,0.267,15970.0,0.507,0.387,0.236,0.055,null,0.144,0.153,0.282,4659.5,"Bridgetown - Boyup Brook",0.237,28935.0,12220.0,9159.0,30833.5,100086.5,8556.0,30151.0,10222.0,null,0.254,501031017,0.203,42457.0,0.084,17683.5,0.08,0.36
71345.0,0.095,16008.0,4.762,8779.5,0.228,3257.0,0.422,0.032,18000.0,14930.0,42615.0,0.385,8202.0,1.008,0.336,0.251,0.039,null,0.17,0.126,0.24,4912.5,"Donnybrook - Balingup",0.193,32421.0,10661.0,11168.0,34413.0,94916.0,2063.0,30661.5,11616.0,null,0.392,501031018,0.222,52111.0,0.1,27682.0,0.088,0.306
null,0.076,10080.0,4.965,20248.0,0.155,5918.0,0.209,0.064,22157.5,14043.0,34115.0,0.415,16690.0,1.314,0.331,0.305,null,null,0.148,0.231,0.099,3664.5,"Manjimup",0.34,36541.5,6032.0,13825.0,26041.0,103417.0,12037.0,33574.5,19761.5,null,0.241,501031019,0.29,52866.0,0.158,19162.0,0.073,0.327
null,0.044,4005.0,3.7,13112.5,0.145,4269.0,0.169,0.039,8994.5,10420.0,20254.5,0.261,15620.0,0.79,0.275,0.25,null,null,0.06,0.145,0.095,4905.0,"Pemberton",0.346,14615.5,10088.0,9128.0,21007.0,123749.0,4606.5,32852.0,8023.0,null,0.188,501031020,0.396,53325.0,0.065,14852.5,0.059,0.242
97441.0,0.103,36012.5,4.414,33611.0,0.222,12225.0,0.395,0.053,23431.0,29098.5,41581.0,0.464,19456.0,0.039,0.401,0.162,0.047,null,0.074,0.111,0.338,8204.0,"Dawesville - Bouvard",0.331,47339.0,14410.5,27123.5,26176.0,120251.0,12035.0,33844.0,14407.0,null,0.628,502011021,0.339,47260.0,0.135,69349.0,0.101,0.344
90114.0,0.143,29492.0,5.97,28744.0,0.269,6935.0,0.561,0.077,16503.0,25728.5,34609.0,0.626,20106.5,0.079,0.527,0.263,0.04,0.033,0.105,0.169,0.376,7660.5,"Falcon - Wannanup",0.481,32508.5,13336.0,24083.0,25841.5,114996.0,5808.0,37186.5,14222.0,26101.0,0.821,502011022,0.396,57407.5,0.162,84882.0,0.137,0.495
76785.0,0.134,24542.0,6.304,32690.0,0.241,11115.0,0.623,0.086,20020.0,23716.0,34705.0,0.812,17652.0,0.087,0.592,0.234,0.071,0.043,0.129,0.216,0.334,7088.0,"Greenfields",0.546,33521.0,9992.0,18068.5,27751.5,102962.0,4072.0,25709.5,17363.5,46247.5,0.777,502011023,0.482,47148.0,0.158,72977.0,0.161,0.388
87891.5,0.298,32602.0,12.89,36082.0,0.706,9060.0,1.121,0.159,19461.5,27748.0,37474.0,1.387,20542.0,0.104,1.166,0.504,0.131,0.088,0.227,0.389,0.875,7064.5,"Halls Head - Erskine",1.044,42186.0,14975.0,25480.0,27926.0,119890.0,3382.0,33071.0,12559.0,34363.5,1.558,502011024,1.009,53504.0,0.373,92067.5,0.436,0.965
63093.5,0.144,32671.0,6.828,33561.0,0.31,9828.0,0.752,0.089,11041.0,23774.0,33526.0,0.707,15796.5,0.055,0.64,0.276,0.054,0.054,0.135,0.227,0.365,8049.0,"Mandurah",0.768,28249.0,11208.0,15774.0,27789.0,105242.0,5223.0,33526.0,19226.5,50597.0,0.798,502011025,0.457,52604.0,0.177,60167.5,0.226,0.379
76904.0,0.092,29000.0,3.615,43000.0,0.156,10112.0,0.319,0.035,19565.5,29837.0,40320.0,0.354,14044.0,0.057,0.27,0.161,0.024,null,0.076,0.129,0.276,8129.0,"Mandurah - East",0.228,33064.0,13736.0,21581.5,31048.0,115790.0,6852.5,37677.0,16616.0,null,0.486,502011026,0.327,49758.0,0.111,96592.5,0.137,0.231
78901.0,0.266,37654.5,11.836,49463.0,0.635,12136.5,1.109,0.126,21239.0,33263.0,44625.0,1.231,24000.0,0.08,1.127,0.53,0.121,0.074,0.302,0.369,0.884,9276.5,"Mandurah - North",0.82,46836.0,14423.0,25109.5,31075.5,117682.0,3740.0,39102.0,18342.5,37007.0,1.479,502011027,0.868,61898.0,0.396,80353.0,0.273,0.853
60547.0,0.126,24774.0,6.103,31729.0,0.267,6177.0,0.623,0.088,17797.5,25897.0,32805.0,0.643,15472.0,0.073,0.631,0.216,0.064,0.028,0.122,0.209,0.382,8606.5,"Mandurah - South",0.515,32475.0,12658.0,25744.0,27725.0,113400.0,4580.5,33216.0,16556.5,34189.0,0.794,502011028,0.444,53638.0,0.168,67128.5,0.177,0.326
64411.5,0.12,28015.0,5.894,28834.5,0.229,7834.5,0.513,0.14,22869.0,27100.0,36173.0,0.553,11757.5,0.184,0.447,0.26,0.064,null,0.124,0.197,0.378,6913.0,"Pinjarra",0.433,34425.0,13464.0,22820.0,25202.0,113663.0,7243.0,29112.0,15939.0,null,0.801,502011029,0.603,54756.0,0.174,112851.5,0.148,0.342
null,0.206,39348.0,4.836,35000.0,0.57,5814.0,0.284,0.164,15771.5,24392.5,42112.0,0.4,36281.0,0.036,0.587,0.177,null,0.045,0.146,0.097,0.292,3477.0,"City Beach",0.407,53568.0,13255.0,30000.0,43330.0,204024.0,2907.0,12901.0,10050.0,45622.0,0.254,503011030,0.154,48677.5,0.093,19916.0,0.13,0.553
105598.0,0.245,48693.0,6.001,35681.0,0.677,12260.0,0.355,0.115,19468.0,26516.0,50890.0,0.499,43500.0,0.052,0.829,0.244,0.03,0.061,0.148,0.114,0.311,5081.5,"Claremont (WA)",0.578,50423.0,15489.0,24727.0,41821.0,150576.0,6649.0,19188.5,10425.0,29099.0,0.269,503011031,0.149,57990.5,0.132,28752.0,0.163,0.765
54999.0,0.26,50820.5,6.292,42894.5,0.826,3192.0,0.412,0.142,20699.0,26166.0,45662.0,0.402,43432.0,0.134,0.83,0.204,0.024,0.076,0.144,0.133,0.375,4193.0,"Cottesloe",0.656,52087.5,12321.0,40000.0,51123.0,137615.0,8141.5,16354.0,8049.5,50730.5,0.294,503011032,0.174,52234.0,0.121,38696.0,0.162,0.634
133084.5,0.252,53528.0,5.895,44917.0,0.788,7050.0,0.306,0.183,26519.0,30019.5,60036.5,0.469,68187.0,0.034,0.802,0.276,0.034,0.07,0.146,0.101,0.353,4280.0,"Floreat",0.455,57986.0,18846.0,27825.0,48130.5,171455.0,4616.0,18040.0,7975.5,34006.5,0.301,503011033,0.15,49775.5,0.13,24122.0,0.13,0.734
73836.0,0.311,40769.0,8.119,40793.0,0.932,7498.0,0.648,0.144,16252.0,23658.0,41743.5,0.637,41524.0,0.11,1.031,0.296,0.052,0.08,0.194,0.166,0.392,5658.0,"Mosman Park - Peppermint Grove",0.842,37907.5,8423.5,34783.0,42223.5,134953.0,5573.0,19776.0,11937.0,56418.5,0.425,503011034,0.257,55318.0,0.163,31201.0,0.218,0.885
91789.0,0.461,49715.0,13.567,31640.0,1.657,7746.0,0.8,0.271,11626.0,21504.0,41863.0,0.992,37310.0,0.103,2.072,0.531,0.078,0.108,0.264,0.187,0.676,3612.0,"Nedlands - Dalkeith - Crawley",1.462,31479.0,11311.0,33404.0,51912.0,147888.5,3677.0,12587.0,7647.0,38769.0,0.486,503011035,0.332,50071.0,0.237,22332.0,0.32,2.037
131825.0,0.225,49617.5,6.242,45692.0,0.744,10440.0,0.299,0.165,20951.0,28097.5,44787.0,0.513,53772.0,0.051,0.834,0.425,0.034,0.073,0.149,0.112,0.369,3255.0,"Swanbourne - Mount Claremont",0.484,57559.0,16438.0,35000.0,39725.5,192089.0,3848.5,18907.0,7759.0,42982.0,0.223,503011036,0.172,78815.0,0.146,35000.0,0.166,0.795
null,null,null,0.041,null,null,null,null,null,null,23975.0,null,null,null,null,null,null,null,null,null,null,null,null,"Kings Park (WA)",null,null,null,null,null,null,null,null,null,null,null,503021037,null,null,null,null,null,null
90385.0,0.356,59077.0,9.673,43920.5,1.147,3920.5,0.878,0.238,20395.0,32459.0,50450.0,0.677,49050.0,0.093,1.033,0.526,0.108,0.143,0.239,0.167,0.513,5238.0,"Mount Hawthorn - Leederville",0.869,50000.0,13327.0,31312.5,47264.0,136754.0,7411.0,33089.0,13948.0,40712.5,0.712,503021038,0.35,64673.5,0.26,28349.5,0.203,0.902
93348.0,0.567,52689.0,15.494,38307.0,1.768,3874.0,1.474,0.424,21003.0,26934.0,39388.0,1.274,51846.0,0.155,1.463,0.826,0.098,0.231,0.398,0.345,0.657,6186.0,"Mount Lawley - Inglewood",1.672,52635.5,11989.0,37701.0,43105.5,126788.0,6737.5,30179.0,12884.5,36653.0,0.987,503021039,0.53,62526.0,0.401,30426.0,0.359,1.428
87533.0,0.293,56044.0,7.955,34103.0,0.917,2936.5,0.753,0.193,28363.0,28742.0,43057.0,0.618,52504.5,0.097,0.754,0.4,0.076,0.131,0.212,0.137,0.337,6180.0,"North Perth",0.86,48667.0,10548.0,28096.0,45110.0,124957.0,5820.0,33324.0,12980.0,39714.0,0.582,503021040,0.288,69089.5,0.208,37895.0,0.156,0.726
84078.0,1.104,54829.0,45.179,19842.0,4.399,2244.0,6.846,0.849,13927.0,15846.5,39000.0,2.425,44951.0,2.274,2.491,1.255,0.232,0.373,1.124,0.793,2.929,5517.0,"Perth City",7.627,23441.0,7344.0,15316.0,42252.5,128587.0,7515.0,26054.0,10792.0,39891.0,4.198,503021041,1.355,63519.0,0.97,14456.0,0.831,1.654
108411.0,0.521,55392.0,13.185,42400.0,1.869,5381.0,1.043,0.285,26279.5,33782.5,55738.0,0.865,45219.5,0.089,1.868,0.644,0.07,0.176,0.296,0.217,0.738,4875.5,"Subiaco - Shenton Park",1.101,56908.5,17940.0,34736.5,49935.5,135289.0,6851.0,33408.0,10702.0,48917.5,0.684,503021042,0.32,59403.5,0.268,31843.5,0.296,1.409
90241.0,0.455,51016.0,16.551,36017.5,1.686,5059.5,2.092,0.358,18531.0,23926.0,45812.0,1.377,48961.0,0.164,2.188,0.695,0.11,0.198,0.447,0.316,0.768,6585.0,"Wembley - West Leederville - Glendalough",1.734,44383.0,8970.0,28737.0,41365.5,118225.0,6985.0,28592.0,12885.0,44546.0,0.965,503021043,0.543,61840.0,0.394,32537.0,0.306,1.296
88000.0,0.366,45267.5,12.384,42309.0,0.857,5559.0,1.145,0.265,24051.0,30458.0,39304.0,1.063,39411.0,0.118,1.271,0.831,0.108,0.126,0.493,0.451,0.506,6810.0,"Bassendean - Eden Hill - Ashfield",0.932,56182.0,11604.0,33031.0,37675.0,105794.5,10879.0,36768.5,15465.5,42539.0,1.092,504011044,0.71,61840.0,0.397,41362.0,0.269,1.016
82471.0,0.583,50864.0,19.354,43128.0,1.584,4166.0,1.879,0.428,23775.0,29660.0,43349.0,1.622,50581.0,0.185,1.938,1.219,0.147,0.215,0.698,0.607,0.858,6191.0,"Bayswater - Embleton - Bedford",1.761,54286.0,10329.0,28216.0,44163.0,117824.0,10468.5,36595.5,14187.0,50389.5,1.476,504011045,0.908,62925.5,0.674,38569.0,0.395,1.615
90907.0,0.336,49238.5,13.017,43092.0,1.222,2842.5,1.751,0.323,20543.0,26565.0,37815.0,0.896,45465.0,0.14,1.339,0.737,0.085,0.168,0.332,0.375,0.609,8669.0,"Maylands",1.363,48781.0,9685.0,23054.0,38896.0,107291.5,8211.0,33025.0,15641.0,42514.0,0.903,504011046,0.623,61840.0,0.402,36777.5,0.254,0.835
70647.0,0.503,38039.0,17.495,41091.0,1.118,7203.5,1.852,0.361,22573.0,25525.0,37181.0,1.881,37520.0,0.17,1.554,0.895,0.126,0.168,0.767,0.664,0.504,6982.0,"Morley",1.67,47173.0,10701.0,31880.0,37736.0,100924.0,11874.0,29980.0,16098.5,45308.0,1.534,504011047,1.18,56757.0,0.652,40646.0,0.321,1.034
80432.0,0.242,44594.0,6.0,41684.0,0.444,6058.0,0.485,0.103,20990.0,28952.0,40544.5,0.715,28146.0,0.041,0.618,0.33,0.049,0.056,0.233,0.163,0.151,6485.0,"Noranda",0.435,41864.0,15028.0,33875.0,43987.0,101713.5,7409.0,32017.0,16038.0,44169.5,0.491,504011048,0.408,62105.0,0.206,42198.5,0.11,0.528
null,0.042,35800.0,2.02,43684.0,0.112,null,0.15,0.023,26554.0,33088.0,32279.0,0.208,31393.0,null,0.191,0.157,null,null,0.096,0.069,0.152,5530.5,"Chidlow",0.08,51831.0,19350.0,32888.0,43041.0,111659.0,3326.5,29441.0,13460.0,null,0.171,504021049,0.17,62012.5,0.097,49038.0,0.062,0.152
121573.5,0.143,46671.0,5.215,45317.0,0.456,4481.0,0.336,0.076,20706.0,31206.5,47039.5,0.448,30883.5,0.047,0.575,0.387,0.019,0.057,0.232,0.189,0.245,4000.0,"Glen Forrest - Darlington",0.308,53228.0,13927.5,24190.0,40875.0,133905.5,6128.5,31581.0,10702.5,37374.5,0.311,504021050,0.245,65283.5,0.196,40893.0,0.088,0.662
89003.0,0.106,41288.0,3.976,48471.0,0.248,15045.0,0.307,0.085,28017.0,32094.0,47464.5,0.451,32023.0,0.042,0.365,0.252,0.03,0.04,0.192,0.208,0.208,4377.0,"Helena Valley - Koongamia",0.218,54062.0,13139.0,38431.5,32120.5,122447.0,5645.5,32840.5,13716.0,33392.0,0.299,504021051,0.241,53785.5,0.155,46697.5,0.092,0.327
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"Malmalling - Reservoir",null,null,null,null,null,null,null,null,null,null,null,504021052,null,null,null,null,null,null
84562.0,0.244,36717.0,9.54,43737.5,0.572,8659.0,0.687,0.136,31941.0,32116.0,45640.0,0.913,24546.5,0.098,0.78,0.655,0.067,0.086,0.414,0.422,0.597,6075.0,"Mundaring",0.56,47022.5,14987.0,23946.0,39229.0,123587.0,5233.0,34509.0,15322.5,35335.0,0.883,504021053,0.565,67024.5,0.374,45760.0,0.233,0.928
75325.5,0.222,33083.0,9.063,46124.5,0.438,12054.0,0.818,0.131,24564.0,30416.5,38858.0,1.01,28648.0,0.081,0.824,0.54,0.082,0.069,0.398,0.544,0.409,6819.0,"Swan View - Greenmount - Midvale",0.584,49804.0,13533.5,35190.0,37972.0,96189.5,11763.5,34457.5,18567.0,32783.0,0.814,504021054,0.66,61398.0,0.382,41174.0,0.185,0.597
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"Avon Valley National Park",null,null,null,null,null,null,null,null,null,null,null,504031055,null,null,null,null,null,null
76546.0,0.407,35164.5,14.638,42041.5,0.845,9230.0,1.295,0.279,23070.0,29144.0,39723.5,1.764,36965.0,0.109,1.376,0.765,0.127,0.097,0.778,0.526,0.404,6548.0,"Ballajura",1.145,49950.0,12152.0,28222.5,41467.0,104590.0,6207.5,35911.0,17350.5,52569.5,1.267,504031056,1.23,60665.0,0.55,42881.0,0.288,0.962
62593.5,0.335,37018.0,13.387,43399.0,0.67,10467.0,1.312,0.269,21885.0,29227.0,37836.5,1.626,38638.0,0.153,1.275,0.602,0.112,0.093,0.63,0.697,0.434,8989.0,"Beechboro",1.061,43868.0,11521.0,33324.0,36942.0,102200.0,17631.0,32868.5,18917.0,48920.0,1.162,504031057,1.113,55368.0,0.468,46969.0,0.265,0.659
64714.0,0.092,34709.0,3.719,42366.5,0.171,14090.0,0.313,0.05,26683.0,31357.0,43253.0,0.364,28859.0,0.201,0.232,0.193,0.039,null,0.167,0.175,0.229,9420.0,"Bullsbrook",0.225,47665.5,11070.0,26342.0,34934.0,113558.0,6113.0,35820.0,16961.0,null,0.434,504031058,0.265,62426.0,0.144,53781.0,0.107,0.189
75397.0,0.703,40855.0,25.004,51500.0,1.273,5680.0,2.273,0.345,23707.0,34526.0,43933.0,2.66,36887.5,0.194,2.388,1.27,0.178,0.154,1.276,1.287,1.497,9077.5,"Ellenbrook",1.872,53301.5,13661.0,37590.5,35877.0,112361.0,9470.0,34789.0,20088.5,58745.5,2.417,504031059,1.714,65066.5,0.788,47137.0,0.537,1.449
null,0.044,36087.0,2.03,46188.5,0.138,9710.0,0.144,0.024,23786.5,29862.0,41442.5,0.186,27169.0,0.06,0.159,0.126,null,null,0.099,0.11,0.119,5563.0,"Gidgegannup",0.109,54868.0,13100.0,14707.0,40377.0,131058.5,8980.0,31161.0,13376.0,null,0.167,504031060,0.151,65216.0,0.092,29419.0,0.05,0.136
